method	panel	sample_count	mean_L1_delta_pp	max_worse_L1_delta_pp	improved_samples	worsened_samples	mean_Pearson_delta
global_u_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.25119808666069954	0.3873393751988754	0	2	0.00032844069950088706
global_u_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.0340083794735501	0.2834077391487231	1	2	-6.366428392667878e-05
global_u_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.909322776959416	-0.09423583037354888	3	0	0.002866555299489093
global_u_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	1.2155455882301351	2.679322677821446	2	22	-9.235574564125475e-05
global_u_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.8649525271646299	1.3592630096795748	0	2	0.00071719099235662
global_u_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.27689964378224907	0.9061923937216427	1	2	-0.0001598463216387532
global_u_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.8149429026084765	-0.18761643870469413	3	0	0.00505331238976577
global_u_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	2.8245400691991693	5.680980996870257	2	22	-0.0004935844050152441
global_u_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	2.0095956717832744	3.222573888038271	0	2	0.001070693658623112
global_u_norm_depth_a0.25	cami2_toy_mouse_gut	3	1.2076961355758347	2.9266363533042483	0	3	-0.0006312101931424582
global_u_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-2.9317097906823997	-0.46679319748118075	3	0	0.008276126184947922
global_u_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	8.919833014389367	16.016870980486374	1	23	-0.0038414669654495276
global_u_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	5.443525105639227	8.812506523114342	0	2	-0.00039223118786924083
global_u_rel_depth_a0.005	cami2_toy_mouse_gut	3	-0.02649379083720138	-0.00035433983226695887	3	0	-4.8670391774215576e-06
global_u_rel_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.090961226677256	-0.00946465209980829	3	0	0.0003196865736930417
global_u_rel_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	0.08034858025343113	0.26139209066216296	4	20	3.896978184416329e-06
global_u_rel_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.04592265735864398	0.06666264703384961	0	2	8.716305371025967e-05
global_u_rel_depth_a0.01	cami2_toy_mouse_gut	3	-0.052639371143158975	-0.0007086796645658922	3	0	-1.0070689321609963e-05
global_u_rel_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.1819224533544812	-0.018929304199531316	3	0	0.0006317922004722698
global_u_rel_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	0.17459537414384585	0.5255444517849632	4	20	4.9453228104558615e-06
global_u_rel_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.0966058185371228	0.1428463017073831	0	2	0.00017097843326835394
global_u_rel_depth_a0.02	cami2_toy_mouse_gut	3	-0.09661911939538974	0.00010984131958124976	2	1	-2.1482684260720752e-05
global_u_rel_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.36381786679028255	-0.03785860839906263	3	0	0.0012336280765684604
global_u_rel_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	0.39223981122795565	1.062344839574056	3	21	-1.607458554190681e-06
global_u_rel_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.25119808666069954	0.3873393751988754	0	2	0.00032844069950088706
global_u_rel_depth_a0.05	cami2_toy_mouse_gut	3	0.0340083794735501	0.2834077391487231	1	2	-6.366428392667878e-05
global_u_rel_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-0.909322776959416	-0.09423583037354888	3	0	0.002866555299489093
global_u_rel_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	1.2155455882301351	2.679322677821446	2	22	-9.235574564125475e-05
global_u_rel_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.8649525271646299	1.3592630096795748	0	2	0.00071719099235662
global_u_rel_depth_a0.1	cami2_toy_mouse_gut	3	0.27689964378224907	0.9061923937216427	1	2	-0.0001598463216387532
global_u_rel_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-1.8149429026084765	-0.18761643870469413	3	0	0.00505331238976577
global_u_rel_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	2.8245400691991693	5.680980996870257	2	22	-0.0004935844050152441
global_u_rel_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	2.0095956717832744	3.222573888038271	0	2	0.001070693658623112
global_u_rel_depth_a0.25	cami2_toy_mouse_gut	3	1.2076961355758347	2.9266363533042483	0	3	-0.0006312101931424582
global_u_rel_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-2.9317097906823997	-0.46679319748118075	3	0	0.008276126184947922
global_u_rel_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	8.919833014389367	16.016870980486374	1	23	-0.0038414669654495276
global_u_rel_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	5.443525105639227	8.812506523114342	0	2	-0.00039223118786924083
global_xny_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.031701059003157006	0.003956485227799789	2	1	-2.6197707901539264e-05
global_xny_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.1262661307450775	-0.007535115693499961	3	0	0.00040412808882380374
global_xny_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	-0.029300023376487405	0.09016596744393723	19	5	2.3864306970970233e-05
global_xny_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.0247334540403088	0.04643343333280825	0	2	-0.00010207308105181223
global_xny_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.06265799427493975	0.00907351280886104	2	1	-5.3122243692693694e-05
global_xny_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.25253226149011	-0.015070231386886235	3	0	0.0007965715204803306
global_xny_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	-0.05759634305292016	0.18033193488788157	19	5	4.6262834563483755e-05
global_xny_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.05042155732894571	0.09286686666560229	0	2	-0.00020613539622788002
global_xny_norm_depth_a0.02	cami2_toy_mouse_gut	3	-0.020074582156990612	0.11186079102140045	1	2	-0.00010913271172100873
global_xny_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.5050645229802484	-0.030140462773914578	3	0	0.001547098578421946
global_xny_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	-0.10797893256883884	0.36066386977577736	19	5	8.667550125994461e-05
global_xny_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.1017977639061991	0.18573373333119036	0	2	-0.00042028041860175946
global_xny_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.23229164546212822	0.708132408336656	1	2	-0.00029411526706583463
global_xny_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-1.262474217436908	-0.07534481771881474	3	0	0.003535874044059454
global_xny_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	-0.20466003305294936	0.9016596744394256	19	5	0.00017307433131431385
global_xny_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.27977274308083455	0.5087648071280881	0	2	-0.0011118336701486098
global_xny_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.710725056855703	1.751672814332439	0	3	-0.0006567015760220082
global_xny_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-2.521887328176627	-0.15064174382743545	3	0	0.006049831482046482
global_xny_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	-0.25207170775476145	1.9013240848839175	19	5	0.0002025485228957837
global_xny_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	0.6379395463041142	1.072862980485084	0	2	-0.0024345935085943737
global_xny_norm_depth_a0.25	cami2_toy_mouse_gut	3	2.790106479697458	5.414735270428215	0	3	-0.0021111666672020504
global_xny_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-3.2846093231115034	-0.24615447261982126	3	0	0.008808242020912719
global_xny_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	0.2771644660002545	5.085314577768401	15	9	-0.0005357741616484937
global_xny_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	2.051551039110616	2.765157500556029	0	2	-0.007805361996923332
global_zip_norm_depth_a0.005	cami2_toy_mouse_gut	3	-0.02671177710039589	0.008075308027787997	2	1	-2.2383415438328076e-05
global_zip_norm_depth_a0.005	cami3_toy_human_gut_gtdb_source_readmap	3	-0.12190180265426658	-0.005717156333190587	3	0	0.0004168404192962753
global_zip_norm_depth_a0.005	hmp_airskin_gtdb_source_abundance	24	0.018940490559554785	0.1519239040537137	7	17	-3.893265869229594e-06
global_zip_norm_depth_a0.005	hmp_gastrooral_gtdb_source_abundance	2	0.0493802665329488	0.07007571611653418	0	2	-0.00011662313975285832
global_zip_norm_depth_a0.01	cami2_toy_mouse_gut	3	-0.05089449483625982	0.01690902960308449	2	1	-4.570254752245262e-05
global_zip_norm_depth_a0.01	cami3_toy_human_gut_gtdb_source_readmap	3	-0.24380360530855447	-0.011434312666381174	3	0	0.0008211497867244658
global_zip_norm_depth_a0.01	hmp_airskin_gtdb_source_abundance	24	0.04059389203185685	0.3049112638064244	7	17	-9.487948568133916e-06
global_zip_norm_depth_a0.01	hmp_gastrooral_gtdb_source_abundance	2	0.09971518231421239	0.14015143223306836	0	2	-0.0002367889604569795
global_zip_norm_depth_a0.02	cami2_toy_mouse_gut	3	0.0012844190691403412	0.1433877624773512	1	2	-9.512480966729815e-05
global_zip_norm_depth_a0.02	cami3_toy_human_gut_gtdb_source_readmap	3	-0.4875987821735445	-0.022843340002083323	3	0	0.0015928786307813174
global_zip_norm_depth_a0.02	hmp_airskin_gtdb_source_abundance	24	0.09344033483697183	0.6154826392098478	7	17	-2.5796364558873058e-05
global_zip_norm_depth_a0.02	hmp_gastrooral_gtdb_source_abundance	2	0.21269044793125058	0.2997486312183355	0	2	-0.00048794795190987283
global_zip_norm_depth_a0.05	cami2_toy_mouse_gut	3	0.2957612738990057	0.8333044870671626	1	2	-0.0002652499861406736
global_zip_norm_depth_a0.05	cami3_toy_human_gut_gtdb_source_readmap	3	-1.2186846699610214	-0.05617149358661777	3	0	0.0036251791109372564
global_zip_norm_depth_a0.05	hmp_airskin_gtdb_source_abundance	24	0.326560448166688	1.6122261910519846	7	17	-0.00011593409531143277
global_zip_norm_depth_a0.05	hmp_gastrooral_gtdb_source_abundance	2	0.5900933985001346	0.8323716273892074	0	2	-0.001331739682704447
global_zip_norm_depth_a0.1	cami2_toy_mouse_gut	3	0.833929730639125	2.0410517815641143	0	3	-0.0006189368831024019
global_zip_norm_depth_a0.1	cami3_toy_human_gut_gtdb_source_readmap	3	-2.4148546316864192	-0.11097424668875533	3	0	0.006145792251175841
global_zip_norm_depth_a0.1	hmp_airskin_gtdb_source_abundance	24	0.8630510987056844	3.3495854290250975	5	19	-0.00040518859144580516
global_zip_norm_depth_a0.1	hmp_gastrooral_gtdb_source_abundance	2	1.2576642808486485	1.7200766210073795	0	2	-0.003065155935906061
global_zip_norm_depth_a0.25	cami2_toy_mouse_gut	3	2.9697268307509166	6.178407266499338	0	3	-0.0021561131554249657
global_zip_norm_depth_a0.25	cami3_toy_human_gut_gtdb_source_readmap	3	-2.655629266724181	0.10775479728404491	2	1	0.008451109416365362
global_zip_norm_depth_a0.25	hmp_airskin_gtdb_source_abundance	24	3.0099092747426948	8.561663142944415	1	23	-0.0023427619251934623
global_zip_norm_depth_a0.25	hmp_gastrooral_gtdb_source_abundance	2	4.08352997113903	4.611160077431194	0	2	-0.011288756099636088
