rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
two_feature_and	metadata_candidate_raw_mass_before	>=	0.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	n_candidate_calls	>=	0.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	candidate_call_frac	>=	0.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	candidate_raw_mass	>=	0.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	candidate_raw_frac	>=	0.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	u_zip_median	<=	1.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	probability_min	>=	0.0	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	blend_perturb_max_frac	>=	0.001848269724903565	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	probability_mean	<=	0.8478367147070053	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	u_xny_median	<=	650.0500000000001	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	u_breadth_median	<=	0.65005	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	s_breadth_median	<=	0.6103651	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.0069480424574381704	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	blend_perturb_max_frac	>=	0.002050987256114475	blend_perturb_base_frac	>=	0.016402756920662877	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.016402756920662877	s_breadth_median	<=	0.7391689	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.016402756920662877	blend_perturb_base_frac	>=	0.009562064967434643	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.016402756920662877	top1_abundance	<=	0.5449778717218927	32	19	-0.7544287141625499	0.0	19	0	-0.41812009042937315	0.0	3	0
single	s_breadth_median	<=	0.7391689				32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	candidate_added_rows	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	metadata_candidate_raw_mass_before	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	n_candidate_calls	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	candidate_raw_mass	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	candidate_raw_frac	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	u_zip_median	<=	1.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	probability_min	>=	0.0	s_breadth_median	<=	0.7391689	32	28	-0.7543607096554216	0.9934199183847312	23	5	-0.4570761843898437	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	u_zip_median	>=	0.9938931999999999	32	20	-0.7543584923247563	0.2615437606112749	19	1	-0.3942904096014133	0.0	3	0
two_feature_and	u_depth_median	<=	0.7984000000000001	u_zip_median	>=	1.0	32	20	-0.7543584923247563	0.2615437606112749	19	1	-0.3942904096014133	0.0	3	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	s_breadth_median	<=	0.6103651	32	19	-0.7543535934859894	0.019184822225343	18	1	-0.38809810491109753	0.0	3	0
two_feature_and	max_species_per_genus	>=	6.0	blend_perturb_base_frac	>=	0.0069480424574381704	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	max_species_per_genus	>=	6.0	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	adjusted_base_rows	>=	13.1	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	called_rows	>=	24.2	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	eligible_base_rows	>=	22.4	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	n_calls	>=	24.2	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	n_base_calls	>=	22.4	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	multi_species_genus_count	>=	3.1	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	multi_species_genus_count	>=	4.0	blend_perturb_base_frac	>=	0.009562064967434643	32	23	-0.7543529056416064	0.2204793383230292	20	3	-0.4884410322425452	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	adjusted_base_rows	>=	13.1	32	21	-0.7543247396801795	0.0035172736734416	20	1	-0.4621487071879187	-0.04252772827046766	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	adjusted_base_rows	>=	15.0	32	21	-0.7543247396801795	0.0035172736734416	20	1	-0.4621487071879187	-0.04252772827046766	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	base_mass_multi_genus_frac	>=	0.6211112684378163	32	23	-0.7542420088921489	0.2615437606112749	19	4	-0.3580923541431088	0.13077188030563744	3	1
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	raw_mass_sum	<=	848.3792632527429	32	26	-0.7541132518808273	0.2204793383230292	22	4	-0.45836420236286335	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	raw_mass_sum	<=	848.3792632527429	32	26	-0.7541132518808273	0.2204793383230292	22	4	-0.45836420236286335	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	u_zip_median	>=	0.9938931999999999	32	21	-0.7540999266267105	0.2615437606112749	18	3	-0.32385800971524487	0.13077188030563744	2	1
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	u_zip_median	>=	1.0	32	21	-0.7540999266267105	0.2615437606112749	18	3	-0.32385800971524487	0.13077188030563744	2	1
two_feature_and	s_depth_median	<=	2.08587515	base_mass_multi_genus_frac	>=	0.6211112684378163	32	19	-0.7539210911093823	0.019184822225343	18	1	-0.3879539374522286	0.0	3	0
two_feature_and	s_depth_median	<=	2.08587515	s_breadth_median	<=	0.6103651	32	20	-0.7538291884680078	0.019184822225343	19	1	-0.41652135524392786	0.0	3	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	top3_abundance	<=	0.749518292500377	32	22	-0.753799965280133	0.2615437606112749	18	4	-0.35794500627243686	0.13077188030563744	3	1
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	base_mass_multi_genus_frac	>=	0.6211112684378163	32	19	-0.7537263135613281	0.0392577798145055	18	1	-0.3892879048901417	0.0	3	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	blend_perturb_base_frac	>=	0.009562064967434643	32	20	-0.753616398759033	0.0392577798145055	18	2	-0.38925126662271003	0.0	3	0
two_feature_and	called_rows	>=	28.0	abundance_entropy	>=	1.9352491871832622	32	23	-0.7535283834925698	0.2615437606112749	20	3	-0.4567987423355598	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	26.8	abundance_entropy	>=	1.9352491871832622	32	23	-0.7535283834925698	0.2615437606112749	20	3	-0.4567987423355598	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	28.0	abundance_entropy	>=	1.9352491871832622	32	23	-0.7535283834925698	0.2615437606112749	20	3	-0.4567987423355598	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	26.8	abundance_entropy	>=	1.9352491871832622	32	23	-0.7535283834925698	0.2615437606112749	20	3	-0.4567987423355598	-0.15628335393242426	4	0
two_feature_and	adjusted_base_rows	>=	15.0	top3_abundance	<=	0.749518292500377	32	24	-0.7534184686902747	0.2615437606112749	20	4	-0.4567621040681281	-0.15628335393242426	4	0
two_feature_and	adjusted_base_rows	>=	15.0	abundance_entropy	>=	1.9352491871832622	32	24	-0.7534184686902747	0.2615437606112749	20	4	-0.4567621040681281	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	called_rows	>=	35.3	32	20	-0.7533505594390972	0.0	20	0	-0.48810691684170876	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	eligible_base_rows	>=	34.599999999999994	32	20	-0.7533505594390972	0.0	20	0	-0.48810691684170876	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	n_calls	>=	35.3	32	20	-0.7533505594390972	0.0	20	0	-0.48810691684170876	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	n_base_calls	>=	34.599999999999994	32	20	-0.7533505594390972	0.0	20	0	-0.48810691684170876	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	u_xny_median	<=	540.55	32	20	-0.7533505594390972	0.0	20	0	-0.48810691684170876	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	u_breadth_median	<=	0.54055	32	20	-0.7533505594390972	0.0	20	0	-0.48810691684170876	-0.16267829467420525	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	called_rows	>=	35.3	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	eligible_base_rows	>=	34.599999999999994	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	n_calls	>=	35.3	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	n_base_calls	>=	34.599999999999994	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	u_xny_median	<=	540.55	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	u_breadth_median	<=	0.54055	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	called_rows	>=	35.3	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	eligible_base_rows	>=	34.599999999999994	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	n_calls	>=	35.3	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	n_base_calls	>=	34.599999999999994	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	u_xny_median	<=	540.55	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	u_breadth_median	<=	0.54055	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	called_rows	>=	35.3	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	eligible_base_rows	>=	34.599999999999994	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	n_calls	>=	35.3	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	n_base_calls	>=	34.599999999999994	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	u_xny_median	<=	540.55	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	u_breadth_median	<=	0.54055	32	20	-0.7532754387625368	0.019184822225343	19	1	-0.4580849313234332	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	multi_species_genus_count	>=	5.0	32	21	-0.7532406446368021	0.0035172736734416	20	1	-0.4880702785742771	-0.16267829467420525	4	0
two_feature_and	max_species_per_genus	>=	6.0	called_rows	>=	28.0	32	22	-0.7531795572473938	0.2615437606112749	20	2	-0.4580813602077657	-0.16267829467420525	4	0
two_feature_and	max_species_per_genus	>=	6.0	eligible_base_rows	>=	26.8	32	22	-0.7531795572473938	0.2615437606112749	20	2	-0.4580813602077657	-0.16267829467420525	4	0
two_feature_and	max_species_per_genus	>=	6.0	n_calls	>=	28.0	32	22	-0.7531795572473938	0.2615437606112749	20	2	-0.4580813602077657	-0.16267829467420525	4	0
two_feature_and	max_species_per_genus	>=	6.0	n_base_calls	>=	26.8	32	22	-0.7531795572473938	0.2615437606112749	20	2	-0.4580813602077657	-0.16267829467420525	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	multi_species_genus_count	>=	5.0	32	21	-0.7531655239602417	0.019184822225343	19	2	-0.4580482930560015	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	multi_species_genus_count	>=	5.0	32	21	-0.7531655239602417	0.019184822225343	19	2	-0.4580482930560015	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	multi_species_genus_count	>=	5.0	32	21	-0.7531655239602417	0.019184822225343	19	2	-0.4580482930560015	-0.15628335393242426	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.37501510201405147	raw_mass_sum	<=	848.3792632527429	32	26	-0.7528299886843196	0.2615437606112749	22	4	-0.4279678920606522	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8826788705173912	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.7527981938845401	0.0392577798145055	20	2	-0.35686481957498223	0.0	3	0
two_feature_and	probability_mean	<=	0.8826788705173912	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.7527981938845401	0.0392577798145055	20	2	-0.35686481957498223	0.0	3	0
two_feature_and	u_depth_median	<=	0.685	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	35.3	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	34.599999999999994	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	35.3	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	34.599999999999994	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	540.55	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.54055	top1_abundance	<=	0.5449778717218927	32	21	-0.7527510337445552	0.019184822225343	20	1	-0.4865081816562635	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	5.0	top1_abundance	<=	0.5449778717218927	32	22	-0.7526411189422602	0.019184822225343	20	2	-0.4864715433888318	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	max_species_per_genus	>=	6.0	32	23	-0.7526371400684917	0.2615437606112749	20	3	-0.45790055448146505	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	u_zip_median	>=	0.9938931999999999	32	21	-0.7524965611713912	0.2615437606112749	18	3	-0.39366976588362496	0.0	3	0
two_feature_and	probability_mean	<=	0.8478367147070053	u_zip_median	>=	1.0	32	21	-0.7524965611713912	0.2615437606112749	18	3	-0.39366976588362496	0.0	3	0
two_feature_and	u_depth_median	<=	1.0558000000000005	abundance_entropy	>=	1.9352491871832622	32	25	-0.7523374081144876	0.2615437606112749	21	4	-0.4564017505428657	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	24.2	abundance_entropy	>=	1.9352491871832622	32	26	-0.7522274933121924	0.2615437606112749	21	5	-0.456365112275434	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	22.4	abundance_entropy	>=	1.9352491871832622	32	26	-0.7522274933121924	0.2615437606112749	21	5	-0.456365112275434	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	24.2	abundance_entropy	>=	1.9352491871832622	32	26	-0.7522274933121924	0.2615437606112749	21	5	-0.456365112275434	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	22.4	abundance_entropy	>=	1.9352491871832622	32	26	-0.7522274933121924	0.2615437606112749	21	5	-0.456365112275434	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	3.1	abundance_entropy	>=	1.9352491871832622	32	26	-0.7522274933121924	0.2615437606112749	21	5	-0.456365112275434	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	4.0	abundance_entropy	>=	1.9352491871832622	32	26	-0.7522274933121924	0.2615437606112749	21	5	-0.456365112275434	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	1.0558000000000005	u_zip_median	>=	0.9938931999999999	32	23	-0.7519407113274708	0.2615437606112749	20	3	-0.3934844826023181	0.0	3	0
two_feature_and	u_depth_median	<=	1.0558000000000005	u_zip_median	>=	1.0	32	23	-0.7519407113274708	0.2615437606112749	20	3	-0.3934844826023181	0.0	3	0
