panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	delta_L1_pp	delta_Pearson
hmp_airskin_gtdb_source_abundance	0	base_power_p1.10	0.8405797101449276	22.599089867210605	0.9873656997297149	99.99520959562409	15.146158891827701	0.004790404375874205	7.448140571007027	3.8187245855748095	-0.002138071318679602
hmp_airskin_gtdb_source_abundance	0	base_uniform_a0.02	0.8405797101449276	20.624445037437923	0.9894769346328881	99.99520959562409	11.748240421645209	0.004790404375874205	8.871414211416838	1.8440797558021274	-2.6836415506381606e-05
hmp_airskin_gtdb_source_abundance	0	base_uniform_a0.05	0.8405797101449276	23.876364997704414	0.9894214493404311	99.99520959562409	14.676496191104732	0.004790404375874205	9.195078402223807	5.095999716068619	-8.232170796340643e-05
hmp_airskin_gtdb_source_abundance	0	base_global_xny_a0.02	0.8405797101449276	18.55163680894337	0.9896599619451231	99.99520959562409	10.01012622546923	0.004790404375874205	8.536720179098275	-0.22872847269242413	0.00015619089672858077
hmp_airskin_gtdb_source_abundance	0	base_global_xny_a0.05	0.8405797101449276	18.211845822803223	0.9898820468428337	99.99520959562409	9.84871209699995	0.004790404375874205	8.3583433214274	-0.5685194588325722	0.0003782757944391646
hmp_airskin_gtdb_source_abundance	0	base_global_xny_a0.10	0.8405797101449276	17.668701065224063	0.9902205982313517	99.99520959562409	9.602862102205586	0.004790404375874205	8.061048558642602	-1.1116642164117323	0.0007168271829571804
hmp_airskin_gtdb_source_abundance	0	base_global_probability_a0.02	0.8405797101449276	18.683001606172503	0.9895676460224102	99.99520959562409	10.072861181093591	0.004790404375874205	8.60535002070304	-0.09736367546329205	6.387497401572073e-05
hmp_airskin_gtdb_source_abundance	0	base_global_probability_a0.05	0.8405797101449276	18.55084807700837	0.9896619394333142	99.99520959562409	10.016139747193192	0.004790404375874205	8.529917925439308	-0.22951720462742387	0.00015816838491966578
hmp_airskin_gtdb_source_abundance	0	base_genus_xny_a0.02	0.8405797101449276	18.62815004450701	0.9897088568661079	99.99520959562409	10.068623146128122	0.004790404375874205	8.554736494003015	-0.15221523712878593	0.00020508581771339074
hmp_airskin_gtdb_source_abundance	0	base_genus_xny_a0.05	0.8405797101449276	18.472646163714575	0.9900046250057356	99.99520959562409	10.064471650649466	0.004790404375874205	8.403384108689236	-0.30771911792122	0.0005008539573411186
hmp_airskin_gtdb_source_abundance	0	base_genus_xny_a0.10	0.8405797101449276	18.424329090240203	0.990466072534586	99.99520959562409	10.26840855269805	0.004790404375874205	8.151130133166278	-0.3560361913955923	0.0009623014861914747
