panel	sample	method	delta_F1	delta_L1_union_pp	delta_Pearson_union	TP_delta	FP_delta	FN_delta	rescued_species	rescued_TP	rescued_FP
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.97_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.93_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	28	raw_ani0.95_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny100_breadth0.05	-0.06627565982404693	0.0	0.0022466879814494467	1	6	-1	7	1	6
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny100_breadth0.10	-0.06627565982404693	0.0	0.0022466879814494467	1	6	-1	7	1	6
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny100_breadth0.20	-0.06627565982404693	0.0	0.0022466879814494467	1	6	-1	7	1	6
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny100_breadth0.30	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny250_breadth0.05	-0.06627565982404693	0.0	0.0022466879814494467	1	6	-1	7	1	6
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny250_breadth0.10	-0.06627565982404693	0.0	0.0022466879814494467	1	6	-1	7	1	6
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny250_breadth0.20	-0.06627565982404693	0.0	0.0022466879814494467	1	6	-1	7	1	6
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny250_breadth0.30	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.05	-0.05305514157973168	0.0	0.0019342368830597145	1	5	-1	6	1	5
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.10	-0.05305514157973168	0.0	0.0019342368830597145	1	5	-1	6	1	5
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.20	-0.05305514157973168	0.0	0.0019342368830597145	1	5	-1	6	1	5
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.30	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.05	0.004465709728867617	0.0	0.0004458881030976469	1	1	-1	2	1	1
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.10	0.004465709728867617	0.0	0.0004458881030976469	1	1	-1	2	1	1
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.20	0.004465709728867617	0.0	0.0004458881030976469	1	1	-1	2	1	1
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.30	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.97_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.20_depth2	-0.05305514157973168	0.0	0.0019342368830597145	1	5	-1	6	1	5
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.20_depth5	-0.05305514157973168	0.0	0.0019342368830597145	1	5	-1	6	1	5
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.30_depth2	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny500_breadth0.30_depth5	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.20_depth2	0.004465709728867617	0.0	0.0004458881030976469	1	1	-1	2	1	1
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.20_depth5	0.004465709728867617	0.0	0.0004458881030976469	1	1	-1	2	1	1
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.30_depth2	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.93_xny650_breadth0.30_depth5	0.02012987012987022	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	2	raw_ani0.95_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny100_breadth0.05	-0.01745662293694461	0.0	7.658945664179573e-05	0	3	0	3	0	3
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny100_breadth0.10	-0.01745662293694461	0.0	7.658945664179573e-05	0	3	0	3	0	3
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny100_breadth0.20	-0.01745662293694461	0.0	7.658945664179573e-05	0	3	0	3	0	3
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny250_breadth0.05	-0.01745662293694461	0.0	7.658945664179573e-05	0	3	0	3	0	3
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny250_breadth0.10	-0.01745662293694461	0.0	7.658945664179573e-05	0	3	0	3	0	3
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny250_breadth0.20	-0.01745662293694461	0.0	7.658945664179573e-05	0	3	0	3	0	3
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_omitted_gtdb_source_abundance	8	raw_ani0.97_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
